key,value,timestamp,sentence
Happy,0.0555,"02:26:17,300 --> 02:26:20,800","No, Yolanda!"
Very Happy,0.0158,"02:26:17,300 --> 02:26:20,800","No, Yolanda!"
Very Sad,0.0207,"02:26:17,300 --> 02:26:20,800","Yolanda!"
Sad,0.0804,"02:26:17,300 --> 02:26:20,800","Yolanda!"
Neutral,0.4557,"02:26:17,300 --> 02:26:20,800","Yolanda!"
Happy,0.3660,"02:26:17,300 --> 02:26:20,800","Yolanda!"
Very Happy,0.0772,"02:26:17,300 --> 02:26:20,800","Yolanda!"
Very Sad,0.1264,"02:26:17,300 --> 02:26:20,800","He ain't gonna do a goddamn, motherfuckin' thing!"
Sad,0.6194,"02:26:17,300 --> 02:26:20,800","He ain't gonna do a goddamn, motherfuckin' thing!"
Neutral,0.1594,"02:26:17,300 --> 02:26:20,800","He ain't gonna do a goddamn, motherfuckin' thing!"
Happy,0.0734,"02:26:17,300 --> 02:26:20,800","He ain't gonna do a goddamn, motherfuckin' thing!"
Very Happy,0.0215,"02:26:17,300 --> 02:26:20,800","He ain't gonna do a goddamn, motherfuckin' thing!"
Very Sad,0.0455,"02:26:20,800 --> 02:26:22,900","Vince, shut the fuck up!"
Sad,0.1741,"02:26:20,800 --> 02:26:22,900","Vince, shut the fuck up!"
Neutral,0.2894,"02:26:20,800 --> 02:26:22,900","Vince, shut the fuck up!"
Happy,0.3918,"02:26:20,800 --> 02:26:22,900","Vince, shut the fuck up!"
Very Happy,0.0993,"02:26:20,800 --> 02:26:22,900","Vince, shut the fuck up!"
Very Sad,0.0131,"02:26:22,900 --> 02:26:26,800","- Shut up!"
Sad,0.0637,"02:26:22,900 --> 02:26:26,800","- Shut up!"
Neutral,0.5300,"02:26:22,900 --> 02:26:26,800","- Shut up!"
Happy,0.3622,"02:26:22,900 --> 02:26:26,800","- Shut up!"
Very Happy,0.0309,"02:26:22,900 --> 02:26:26,800","- Shut up!"
Very Sad,0.0439,"02:26:22,900 --> 02:26:26,800","- Come on, Yolanda."
Sad,0.3193,"02:26:22,900 --> 02:26:26,800","- Come on, Yolanda."
Neutral,0.5277,"02:26:22,900 --> 02:26:26,800","- Come on, Yolanda."
Happy,0.0948,"02:26:22,900 --> 02:26:26,800","- Come on, Yolanda."
Very Happy,0.0143,"02:26:22,900 --> 02:26:26,800","- Come on, Yolanda."
Very Sad,0.0896,"02:26:22,900 --> 02:26:26,800","Stay with me, baby."
Sad,0.2105,"02:26:22,900 --> 02:26:26,800","Stay with me, baby."
Neutral,0.1100,"02:26:22,900 --> 02:26:26,800","Stay with me, baby."
Happy,0.3709,"02:26:22,900 --> 02:26:26,800","Stay with me, baby."
Very Happy,0.2190,"02:26:22,900 --> 02:26:26,800","Stay with me, baby."
Very Sad,0.0685,"02:26:26,900 --> 02:26:29,800","Now, I ain't givin' it to him, Vincent."
Sad,0.5301,"02:26:26,900 --> 02:26:29,800","Now, I ain't givin' it to him, Vincent."
Neutral,0.3532,"02:26:26,900 --> 02:26:29,800","Now, I ain't givin' it to him, Vincent."
Happy,0.0387,"02:26:26,900 --> 02:26:29,800","Now, I ain't givin' it to him, Vincent."
Very Happy,0.0095,"02:26:26,900 --> 02:26:29,800","Now, I ain't givin' it to him, Vincent."
Very Sad,0.1112,"02:26:29,900 --> 02:26:31,800","I'm buyin' something for my money."
Sad,0.5097,"02:26:29,900 --> 02:26:31,800","I'm buyin' something for my money."
Neutral,0.2483,"02:26:29,900 --> 02:26:31,800","I'm buyin' something for my money."
Happy,0.1006,"02:26:29,900 --> 02:26:31,800","I'm buyin' something for my money."
Very Happy,0.0301,"02:26:29,900 --> 02:26:31,800","I'm buyin' something for my money."
Very Sad,0.0613,"02:26:33,100 --> 02:26:36,300","- Wanna know what I'm buyin', Ringo?"
Sad,0.5908,"02:26:33,100 --> 02:26:36,300","- Wanna know what I'm buyin', Ringo?"
Neutral,0.3370,"02:26:33,100 --> 02:26:36,300","- Wanna know what I'm buyin', Ringo?"
Happy,0.0078,"02:26:33,100 --> 02:26:36,300","- Wanna know what I'm buyin', Ringo?"
Very Happy,0.0031,"02:26:33,100 --> 02:26:36,300","- Wanna know what I'm buyin', Ringo?"
Very Sad,0.0033,"02:26:33,100 --> 02:26:36,300","- What?"
Sad,0.0420,"02:26:33,100 --> 02:26:36,300","- What?"
Neutral,0.9252,"02:26:33,100 --> 02:26:36,300","- What?"
Happy,0.0279,"02:26:33,100 --> 02:26:36,300","- What?"
Very Happy,0.0016,"02:26:33,100 --> 02:26:36,300","- What?"
Very Sad,0.0020,"02:26:36,300 --> 02:26:41,100","Your life."
Sad,0.0123,"02:26:36,300 --> 02:26:41,100","Your life."
Neutral,0.8082,"02:26:36,300 --> 02:26:41,100","Your life."
Happy,0.1718,"02:26:36,300 --> 02:26:41,100","Your life."
Very Happy,0.0058,"02:26:36,300 --> 02:26:41,100","Your life."
Very Sad,0.1741,"02:26:36,300 --> 02:26:41,100","I'm givin' you that money so I don't have to kill your ass."
Sad,0.6067,"02:26:36,300 --> 02:26:41,100","I'm givin' you that money so I don't have to kill your ass."
Neutral,0.1468,"02:26:36,300 --> 02:26:41,100","I'm givin' you that money so I don't have to kill your ass."
Happy,0.0506,"02:26:36,300 --> 02:26:41,100","I'm givin' you that money so I don't have to kill your ass."
Very Happy,0.0219,"02:26:36,300 --> 02:26:41,100","I'm givin' you that money so I don't have to kill your ass."
Very Sad,0.0140,"02:26:41,100 --> 02:26:43,800","You read the Bible, Ringo?"
Sad,0.1809,"02:26:41,100 --> 02:26:43,800","You read the Bible, Ringo?"
Neutral,0.7634,"02:26:41,100 --> 02:26:43,800","You read the Bible, Ringo?"
Happy,0.0380,"02:26:41,100 --> 02:26:43,800","You read the Bible, Ringo?"
Very Happy,0.0038,"02:26:41,100 --> 02:26:43,800","You read the Bible, Ringo?"
Very Sad,0.0976,"02:26:44,900 --> 02:26:46,800","Not regularly, no."
Sad,0.6867,"02:26:44,900 --> 02:26:46,800","Not regularly, no."
Neutral,0.1983,"02:26:44,900 --> 02:26:46,800","Not regularly, no."
Happy,0.0125,"02:26:44,900 --> 02:26:46,800","Not regularly, no."
Very Happy,0.0049,"02:26:44,900 --> 02:26:46,800","Not regularly, no."
Very Sad,0.0681,"02:26:46,900 --> 02:26:49,300","Well, there's this passage I got memorized."
Sad,0.2945,"02:26:46,900 --> 02:26:49,300","Well, there's this passage I got memorized."
Neutral,0.2233,"02:26:46,900 --> 02:26:49,300","Well, there's this passage I got memorized."
Happy,0.3458,"02:26:46,900 --> 02:26:49,300","Well, there's this passage I got memorized."
Very Happy,0.0683,"02:26:46,900 --> 02:26:49,300","Well, there's this passage I got memorized."
Very Sad,0.0433,"02:26:49,400 --> 02:26:52,900","Ezekiel 25:17."
Sad,0.2245,"02:26:49,400 --> 02:26:52,900","Ezekiel 25:17."
Neutral,0.4729,"02:26:49,400 --> 02:26:52,900","Ezekiel 25:17."
Happy,0.2178,"02:26:49,400 --> 02:26:52,900","Ezekiel 25:17."
Very Happy,0.0415,"02:26:49,400 --> 02:26:52,900","Ezekiel 25:17."
Very Sad,0.0144,"02:26:53,000 --> 02:26:55,800","The path of the righteous man is beset on all sides..."
Sad,0.0653,"02:26:53,000 --> 02:26:55,800","The path of the righteous man is beset on all sides..."
Neutral,0.3420,"02:26:53,000 --> 02:26:55,800","The path of the righteous man is beset on all sides..."
Happy,0.5309,"02:26:53,000 --> 02:26:55,800","The path of the righteous man is beset on all sides..."
Very Happy,0.0474,"02:26:53,000 --> 02:26:55,800","The path of the righteous man is beset on all sides..."
Very Sad,0.0150,"02:26:55,900 --> 02:26:57,800","by the inequities of the selfish..."
Sad,0.1021,"02:26:55,900 --> 02:26:57,800","by the inequities of the selfish..."
Neutral,0.5887,"02:26:55,900 --> 02:26:57,800","by the inequities of the selfish..."
Happy,0.2698,"02:26:55,900 --> 02:26:57,800","by the inequities of the selfish..."
Very Happy,0.0244,"02:26:55,900 --> 02:26:57,800","by the inequities of the selfish..."
Very Sad,0.0123,"02:26:57,900 --> 02:26:59,800","and the tyranny of evil men."
Sad,0.1336,"02:26:57,900 --> 02:26:59,800","and the tyranny of evil men."
Neutral,0.7580,"02:26:57,900 --> 02:26:59,800","and the tyranny of evil men."
Happy,0.0897,"02:26:57,900 --> 02:26:59,800","and the tyranny of evil men."
Very Happy,0.0064,"02:26:57,900 --> 02:26:59,800","and the tyranny of evil men."
Very Sad,0.0247,"02:26:59,900 --> 02:27:03,300","Blessed is he who, in the name of charity and good will,"
Sad,0.0775,"02:26:59,900 --> 02:27:03,300","Blessed is he who, in the name of charity and good will,"
Neutral,0.0863,"02:26:59,900 --> 02:27:03,300","Blessed is he who, in the name of charity and good will,"
Happy,0.6783,"02:26:59,900 --> 02:27:03,300","Blessed is he who, in the name of charity and good will,"
Very Happy,0.1332,"02:26:59,900 --> 02:27:03,300","Blessed is he who, in the name of charity and good will,"
Very Sad,0.1247,"02:27:03,300 --> 02:27:05,900","shepherds the weak through the valley of darkness,"
Sad,0.6057,"02:27:03,300 --> 02:27:05,900","shepherds the weak through the valley of darkness,"
Neutral,0.2364,"02:27:03,300 --> 02:27:05,900","shepherds the weak through the valley of darkness,"
Happy,0.0221,"02:27:03,300 --> 02:27:05,900","shepherds the weak through the valley of darkness,"
Very Happy,0.0111,"02:27:03,300 --> 02:27:05,900","shepherds the weak through the valley of darkness,"
Very Sad,0.0490,"02:27:05,900 --> 02:27:10,000","for he is truly his brother's keeper and the finder of lost children."
Sad,0.3335,"02:27:05,900 --> 02:27:10,000","for he is truly his brother's keeper and the finder of lost children."
Neutral,0.4931,"02:27:05,900 --> 02:27:10,000","for he is truly his brother's keeper and the finder of lost children."
Happy,0.1092,"02:27:05,900 --> 02:27:10,000","for he is truly his brother's keeper and the finder of lost children."
Very Happy,0.0152,"02:27:05,900 --> 02:27:10,000","for he is truly his brother's keeper and the finder of lost children."
Very Sad,0.0883,"02:27:10,000 --> 02:27:14,300","And I will strike down upon thee with great vengeance and furious anger..."
Sad,0.4085,"02:27:10,000 --> 02:27:14,300","And I will strike down upon thee with great vengeance and furious anger..."
Neutral,0.1059,"02:27:10,000 --> 02:27:14,300","And I will strike down upon thee with great vengeance and furious anger..."
