key,value,timestamp,sentence
A - Very Sad,0.0231,"00:09:10,800 --> 00:09:14,418","- That's for the sheriff to decide."
B - Sad,0.2502,"00:09:10,800 --> 00:09:14,418","- That's for the sheriff to decide."
C - Neutral,0.6519,"00:09:10,800 --> 00:09:14,418","- That's for the sheriff to decide."
D - Happy,0.0685,"00:09:10,800 --> 00:09:14,418","- That's for the sheriff to decide."
E - Very Happy,0.0063,"00:09:10,800 --> 00:09:14,418","- That's for the sheriff to decide."
A - Very Sad,0.0086,"00:09:14,679 --> 00:09:19,139","This order allows me to take him."
B - Sad,0.0361,"00:09:14,679 --> 00:09:19,139","This order allows me to take him."
C - Neutral,0.4920,"00:09:14,679 --> 00:09:19,139","This order allows me to take him."
D - Happy,0.4274,"00:09:14,679 --> 00:09:19,139","This order allows me to take him."
E - Very Happy,0.0359,"00:09:14,679 --> 00:09:19,139","This order allows me to take him."
A - Very Sad,0.0787,"00:09:14,679 --> 00:09:19,139","Unless you wanna go against the law."
B - Sad,0.6127,"00:09:14,679 --> 00:09:19,139","Unless you wanna go against the law."
C - Neutral,0.2785,"00:09:14,679 --> 00:09:19,139","Unless you wanna go against the law."
D - Happy,0.0248,"00:09:14,679 --> 00:09:19,139","Unless you wanna go against the law."
E - Very Happy,0.0052,"00:09:14,679 --> 00:09:19,139","Unless you wanna go against the law."
A - Very Sad,0.0635,"00:09:19,601 --> 00:09:22,764","UNCLE HENRY: Hmm."
B - Sad,0.2898,"00:09:19,601 --> 00:09:22,764","UNCLE HENRY: Hmm."
C - Neutral,0.3592,"00:09:19,601 --> 00:09:22,764","UNCLE HENRY: Hmm."
D - Happy,0.2291,"00:09:19,601 --> 00:09:22,764","UNCLE HENRY: Hmm."
E - Very Happy,0.0584,"00:09:19,601 --> 00:09:22,764","UNCLE HENRY: Hmm."
A - Very Sad,0.0072,"00:09:19,601 --> 00:09:22,764","Yes."
B - Sad,0.0476,"00:09:19,601 --> 00:09:22,764","Yes."
C - Neutral,0.6935,"00:09:19,601 --> 00:09:22,764","Yes."
D - Happy,0.2373,"00:09:19,601 --> 00:09:22,764","Yes."
E - Very Happy,0.0145,"00:09:19,601 --> 00:09:22,764","Yes."
A - Very Sad,0.1010,"00:09:23,021 --> 00:09:26,264","We can't go against the law."
B - Sad,0.6660,"00:09:23,021 --> 00:09:26,264","We can't go against the law."
C - Neutral,0.1716,"00:09:23,021 --> 00:09:26,264","We can't go against the law."
D - Happy,0.0487,"00:09:23,021 --> 00:09:26,264","We can't go against the law."
E - Very Happy,0.0127,"00:09:23,021 --> 00:09:26,264","We can't go against the law."
A - Very Sad,0.1101,"00:09:23,021 --> 00:09:26,264","I'm afraid poor Toto has to go."
B - Sad,0.5949,"00:09:23,021 --> 00:09:26,264","I'm afraid poor Toto has to go."
C - Neutral,0.2450,"00:09:23,021 --> 00:09:26,264","I'm afraid poor Toto has to go."
D - Happy,0.0392,"00:09:23,021 --> 00:09:26,264","I'm afraid poor Toto has to go."
E - Very Happy,0.0107,"00:09:23,021 --> 00:09:26,264","I'm afraid poor Toto has to go."
A - Very Sad,0.0059,"00:09:26,524 --> 00:09:27,889","- Now you're seeing reason."
B - Sad,0.0437,"00:09:26,524 --> 00:09:27,889","- Now you're seeing reason."
C - Neutral,0.7688,"00:09:26,524 --> 00:09:27,889","- Now you're seeing reason."
D - Happy,0.1734,"00:09:26,524 --> 00:09:27,889","- Now you're seeing reason."
E - Very Happy,0.0082,"00:09:26,524 --> 00:09:27,889","- Now you're seeing reason."
A - Very Sad,0.0212,"00:09:26,524 --> 00:09:27,889","- No."
B - Sad,0.2623,"00:09:26,524 --> 00:09:27,889","- No."
C - Neutral,0.6831,"00:09:26,524 --> 00:09:27,889","- No."
D - Happy,0.0295,"00:09:26,524 --> 00:09:27,889","- No."
E - Very Happy,0.0039,"00:09:26,524 --> 00:09:27,889","- No."
A - Very Sad,0.1885,"00:09:28,151 --> 00:09:31,018","Here's what I'm taking him in, so he can't attack me again."
B - Sad,0.6007,"00:09:28,151 --> 00:09:31,018","Here's what I'm taking him in, so he can't attack me again."
C - Neutral,0.1764,"00:09:28,151 --> 00:09:31,018","Here's what I'm taking him in, so he can't attack me again."
D - Happy,0.0226,"00:09:28,151 --> 00:09:31,018","Here's what I'm taking him in, so he can't attack me again."
E - Very Happy,0.0118,"00:09:28,151 --> 00:09:31,018","Here's what I'm taking him in, so he can't attack me again."
A - Very Sad,0.1420,"00:09:31,279 --> 00:09:33,361","No, no!"
B - Sad,0.6345,"00:09:31,279 --> 00:09:33,361","No, no!"
C - Neutral,0.1838,"00:09:31,279 --> 00:09:33,361","No, no!"
D - Happy,0.0262,"00:09:31,279 --> 00:09:33,361","No, no!"
E - Very Happy,0.0135,"00:09:31,279 --> 00:09:33,361","No, no!"
A - Very Sad,0.0513,"00:09:31,279 --> 00:09:33,361","I won't let you take him!"
B - Sad,0.3870,"00:09:31,279 --> 00:09:33,361","I won't let you take him!"
C - Neutral,0.3999,"00:09:31,279 --> 00:09:33,361","I won't let you take him!"
D - Happy,0.1431,"00:09:31,279 --> 00:09:33,361","I won't let you take him!"
E - Very Happy,0.0188,"00:09:31,279 --> 00:09:33,361","I won't let you take him!"
A - Very Sad,0.0828,"00:09:33,615 --> 00:09:36,949","- You go away or I'll bite you myself!"
B - Sad,0.5800,"00:09:33,615 --> 00:09:36,949","- You go away or I'll bite you myself!"
C - Neutral,0.2909,"00:09:33,615 --> 00:09:36,949","- You go away or I'll bite you myself!"
D - Happy,0.0366,"00:09:33,615 --> 00:09:36,949","- You go away or I'll bite you myself!"
E - Very Happy,0.0096,"00:09:33,615 --> 00:09:36,949","- You go away or I'll bite you myself!"
A - Very Sad,0.0659,"00:09:33,615 --> 00:09:36,949","AUNTIE EM: Dorothy!"
B - Sad,0.2786,"00:09:33,615 --> 00:09:36,949","AUNTIE EM: Dorothy!"
C - Neutral,0.3086,"00:09:33,615 --> 00:09:36,949","AUNTIE EM: Dorothy!"
D - Happy,0.2614,"00:09:33,615 --> 00:09:36,949","AUNTIE EM: Dorothy!"
E - Very Happy,0.0854,"00:09:33,615 --> 00:09:36,949","AUNTIE EM: Dorothy!"
A - Very Sad,0.0564,"00:09:37,202 --> 00:09:41,241","You wicked old witch!"
B - Sad,0.1268,"00:09:37,202 --> 00:09:41,241","You wicked old witch!"
C - Neutral,0.2127,"00:09:37,202 --> 00:09:41,241","You wicked old witch!"
D - Happy,0.4381,"00:09:37,202 --> 00:09:41,241","You wicked old witch!"
E - Very Happy,0.1660,"00:09:37,202 --> 00:09:41,241","You wicked old witch!"
A - Very Sad,0.0834,"00:09:37,202 --> 00:09:41,241","Uncle Henry, Auntie Em, don't let her take Toto."
B - Sad,0.2194,"00:09:37,202 --> 00:09:41,241","Uncle Henry, Auntie Em, don't let her take Toto."
C - Neutral,0.1790,"00:09:37,202 --> 00:09:41,241","Uncle Henry, Auntie Em, don't let her take Toto."
D - Happy,0.3718,"00:09:37,202 --> 00:09:41,241","Uncle Henry, Auntie Em, don't let her take Toto."
E - Very Happy,0.1465,"00:09:37,202 --> 00:09:41,241","Uncle Henry, Auntie Em, don't let her take Toto."
A - Very Sad,0.0031,"00:09:41,498 --> 00:09:42,704","I've got an order!"
B - Sad,0.0128,"00:09:41,498 --> 00:09:42,704","I've got an order!"
C - Neutral,0.4773,"00:09:41,498 --> 00:09:42,704","I've got an order!"
D - Happy,0.4742,"00:09:41,498 --> 00:09:42,704","I've got an order!"
E - Very Happy,0.0325,"00:09:41,498 --> 00:09:42,704","I've got an order!"
A - Very Sad,0.0193,"00:09:42,957 --> 00:09:44,243","- Let me have him!"
B - Sad,0.1887,"00:09:42,957 --> 00:09:44,243","- Let me have him!"
C - Neutral,0.6526,"00:09:42,957 --> 00:09:44,243","- Let me have him!"
D - Happy,0.1299,"00:09:42,957 --> 00:09:44,243","- Let me have him!"
E - Very Happy,0.0094,"00:09:42,957 --> 00:09:44,243","- Let me have him!"
A - Very Sad,0.0199,"00:09:42,957 --> 00:09:44,243","- Please stop!"
B - Sad,0.2283,"00:09:42,957 --> 00:09:44,243","- Please stop!"
C - Neutral,0.7115,"00:09:42,957 --> 00:09:44,243","- Please stop!"
D - Happy,0.0362,"00:09:42,957 --> 00:09:44,243","- Please stop!"
E - Very Happy,0.0040,"00:09:42,957 --> 00:09:44,243","- Please stop!"
A - Very Sad,0.0129,"00:09:44,501 --> 00:09:45,912","Put him in the basket, Henry."
B - Sad,0.1464,"00:09:44,501 --> 00:09:45,912","Put him in the basket, Henry."
C - Neutral,0.7934,"00:09:44,501 --> 00:09:45,912","Put him in the basket, Henry."
D - Happy,0.0446,"00:09:44,501 --> 00:09:45,912","Put him in the basket, Henry."
E - Very Happy,0.0028,"00:09:44,501 --> 00:09:45,912","Put him in the basket, Henry."
A - Very Sad,0.0031,"00:09:46,169 --> 00:09:48,126","- The idea!"
B - Sad,0.0262,"00:09:46,169 --> 00:09:48,126","- The idea!"
C - Neutral,0.8759,"00:09:46,169 --> 00:09:48,126","- The idea!"
D - Happy,0.0916,"00:09:46,169 --> 00:09:48,126","- The idea!"
E - Very Happy,0.0033,"00:09:46,169 --> 00:09:48,126","- The idea!"
A - Very Sad,0.0308,"00:09:46,169 --> 00:09:48,126","- Don't, Uncle Henry."
B - Sad,0.2338,"00:09:46,169 --> 00:09:48,126","- Don't, Uncle Henry."
C - Neutral,0.5697,"00:09:46,169 --> 00:09:48,126","- Don't, Uncle Henry."
D - Happy,0.1491,"00:09:46,169 --> 00:09:48,126","- Don't, Uncle Henry."
E - Very Happy,0.0167,"00:09:46,169 --> 00:09:48,126","- Don't, Uncle Henry."
A - Very Sad,0.0609,"00:09:48,379 --> 00:09:50,120","[TOTO WHINES]"
B - Sad,0.3667,"00:09:48,379 --> 00:09:50,120","[TOTO WHINES]"
C - Neutral,0.3759,"00:09:48,379 --> 00:09:50,120","[TOTO WHINES]"
D - Happy,0.1604,"00:09:48,379 --> 00:09:50,120","[TOTO WHINES]"
E - Very Happy,0.0361,"00:09:48,379 --> 00:09:50,120","[TOTO WHINES]"
A - Very Sad,0.0238,"00:09:50,673 --> 00:09:52,505","Oh, Toto!"
B - Sad,0.0965,"00:09:50,673 --> 00:09:52,505","Oh, Toto!"
C - Neutral,0.1412,"00:09:50,673 --> 00:09:52,505","Oh, Toto!"
D - Happy,0.6483,"00:09:50,673 --> 00:09:52,505","Oh, Toto!"
E - Very Happy,0.0903,"00:09:50,673 --> 00:09:52,505","Oh, Toto!"
A - Very Sad,0.0508,"00:09:59,474 --> 00:10:00,714","[DOROTHY SOBBING]"
B - Sad,0.3014,"00:09:59,474 --> 00:10:00,714","[DOROTHY SOBBING]"
C - Neutral,0.4278,"00:09:59,474 --> 00:10:00,714","[DOROTHY SOBBING]"
D - Happy,0.1823,"00:09:59,474 --> 00:10:00,714","[DOROTHY SOBBING]"
E - Very Happy,0.0377,"00:09:59,474 --> 00:10:00,714","[DOROTHY SOBBING]"
A - Very Sad,0.0609,"00:10:00,975 --> 00:10:02,431","[DOOR SLAMS]"
B - Sad,0.3667,"00:10:00,975 --> 00:10:02,431","[DOOR SLAMS]"
C - Neutral,0.3759,"00:10:00,975 --> 00:10:02,431","[DOOR SLAMS]"
D - Happy,0.1604,"00:10:00,975 --> 00:10:02,431","[DOOR SLAMS]"
E - Very Happy,0.0361,"00:10:00,975 --> 00:10:02,431","[DOOR SLAMS]"
A - Very Sad,0.1252,"00:10:02,727 --> 00:10:05,719","Almira Gulch, just because you own half the county..."
B - Sad,0.5406,"00:10:02,727 --> 00:10:05,719","Almira Gulch, just because you own half the county..."
C - Neutral,0.1734,"00:10:02,727 --> 00:10:05,719","Almira Gulch, just because you own half the county..."
D - Happy,0.1133,"00:10:02,727 --> 00:10:05,719","Almira Gulch, just because you own half the county..."
E - Very Happy,0.0475,"00:10:02,727 --> 00:10:05,719","Almira Gulch, just because you own half the county..."
A - Very Sad,0.0511,"00:10:05,980 --> 00:10:08,187","doesn't mean you can run the rest of us!"
B - Sad,0.3597,"00:10:05,980 --> 00:10:08,187","doesn't mean you can run the rest of us!"
C - Neutral,0.4248,"00:10:05,980 --> 00:10:08,187","doesn't mean you can run the rest of us!"
D - Happy,0.1452,"00:10:05,980 --> 00:10:08,187","doesn't mean you can run the rest of us!"
E - Very Happy,0.0192,"00:10:05,980 --> 00:10:08,187","doesn't mean you can run the rest of us!"
A - Very Sad,0.0775,"00:10:08,441 --> 00:10:11,559","For 23 years I've been dying to tell you what I thought of you!"
B - Sad,0.5697,"00:10:08,441 --> 00:10:11,559","For 23 years I've been dying to tell you what I thought of you!"
C - Neutral,0.2745,"00:10:08,441 --> 00:10:11,559","For 23 years I've been dying to tell you what I thought of you!"
D - Happy,0.0666,"00:10:08,441 --> 00:10:11,559","For 23 years I've been dying to tell you what I thought of you!"
E - Very Happy,0.0117,"00:10:08,441 --> 00:10:11,559","For 23 years I've been dying to tell you what I thought of you!"
A - Very Sad,0.0004,"00:10:11,820 --> 00:10:12,810","And now..."
B - Sad,0.0041,"00:10:11,820 --> 00:10:12,810","And now..."
C - Neutral,0.9383,"00:10:11,820 --> 00:10:12,810","And now..."
D - Happy,0.0563,"00:10:11,820 --> 00:10:12,810","And now..."
E - Very Happy,0.0009,"00:10:11,820 --> 00:10:12,810","And now..."
A - Very Sad,0.0794,"00:10:13,071 --> 00:10:16,530","Well, being a Christian woman, I can't say it!"
B - Sad,0.5618,"00:10:13,071 --> 00:10:16,530","Well, being a Christian woman, I can't say it!"
C - Neutral,0.2743,"00:10:13,071 --> 00:10:16,530","Well, being a Christian woman, I can't say it!"
D - Happy,0.0716,"00:10:13,071 --> 00:10:16,530","Well, being a Christian woman, I can't say it!"
E - Very Happy,0.0129,"00:10:13,071 --> 00:10:16,530","Well, being a Christian woman, I can't say it!"
A - Very Sad,0.0903,"00:10:16,783 --> 00:10:18,114","[DOOR OPENS THEN CLOSES]"
B - Sad,0.5086,"00:10:16,783 --> 00:10:18,114","[DOOR OPENS THEN CLOSES]"
C - Neutral,0.2654,"00:10:16,783 --> 00:10:18,114","[DOOR OPENS THEN CLOSES]"
D - Happy,0.1041,"00:10:16,783 --> 00:10:18,114","[DOOR OPENS THEN CLOSES]"
E - Very Happy,0.0317,"00:10:16,783 --> 00:10:18,114","[DOOR OPENS THEN CLOSES]"
A - Very Sad,0.0508,"00:10:39,681 --> 00:10:40,921","[TOTO BARKING]"
B - Sad,0.3014,"00:10:39,681 --> 00:10:40,921","[TOTO BARKING]"
C - Neutral,0.4278,"00:10:39,681 --> 00:10:40,921","[TOTO BARKING]"
D - Happy,0.1823,"00:10:39,681 --> 00:10:40,921","[TOTO BARKING]"
E - Very Happy,0.0377,"00:10:39,681 --> 00:10:40,921","[TOTO BARKING]"
A - Very Sad,0.0134,"00:10:41,808 --> 00:10:43,219","Toto, darling!"
B - Sad,0.0218,"00:10:41,808 --> 00:10:43,219","Toto, darling!"
C - Neutral,0.0178,"00:10:41,808 --> 00:10:43,219","Toto, darling!"
D - Happy,0.6086,"00:10:41,808 --> 00:10:43,219","Toto, darling!"
E - Very Happy,0.3385,"00:10:41,808 --> 00:10:43,219","Toto, darling!"
A - Very Sad,0.0045,"00:10:43,476 --> 00:10:47,435","Oh, I got you back!"
B - Sad,0.0077,"00:10:43,476 --> 00:10:47,435","Oh, I got you back!"
C - Neutral,0.0081,"00:10:43,476 --> 00:10:47,435","Oh, I got you back!"
D - Happy,0.7225,"00:10:43,476 --> 00:10:47,435","Oh, I got you back!"
E - Very Happy,0.2572,"00:10:43,476 --> 00:10:47,435","Oh, I got you back!"
A - Very Sad,0.0050,"00:10:43,476 --> 00:10:47,435","You came back!"
B - Sad,0.0283,"00:10:43,476 --> 00:10:47,435","You came back!"
C - Neutral,0.6855,"00:10:43,476 --> 00:10:47,435","You came back!"
D - Happy,0.2667,"00:10:43,476 --> 00:10:47,435","You came back!"
E - Very Happy,0.0145,"00:10:43,476 --> 00:10:47,435","You came back!"
A - Very Sad,0.0732,"00:10:47,689 --> 00:10:51,728","I'm so glad!"
B - Sad,0.3214,"00:10:47,689 --> 00:10:51,728","I'm so glad!"
C - Neutral,0.3386,"00:10:47,689 --> 00:10:51,728","I'm so glad!"
D - Happy,0.2158,"00:10:47,689 --> 00:10:51,728","I'm so glad!"
E - Very Happy,0.0512,"00:10:47,689 --> 00:10:51,728","I'm so glad!"
A - Very Sad,0.0241,"00:10:47,689 --> 00:10:51,728","Toto."
B - Sad,0.1214,"00:10:47,689 --> 00:10:51,728","Toto."
C - Neutral,0.5845,"00:10:47,689 --> 00:10:51,728","Toto."
D - Happy,0.2342,"00:10:47,689 --> 00:10:51,728","Toto."
E - Very Happy,0.0358,"00:10:47,689 --> 00:10:51,728","Toto."
A - Very Sad,0.0136,"00:10:53,778 --> 00:10:56,566","They'll be coming back for you in a minute."
B - Sad,0.0874,"00:10:53,778 --> 00:10:56,566","They'll be coming back for you in a minute."
C - Neutral,0.5675,"00:10:53,778 --> 00:10:56,566","They'll be coming back for you in a minute."
D - Happy,0.3058,"00:10:53,778 --> 00:10:56,566","They'll be coming back for you in a minute."
E - Very Happy,0.0256,"00:10:53,778 --> 00:10:56,566","They'll be coming back for you in a minute."
A - Very Sad,0.1438,"00:10:57,657 --> 00:10:59,489","We've got to get away!"
B - Sad,0.5496,"00:10:57,657 --> 00:10:59,489","We've got to get away!"
C - Neutral,0.1543,"00:10:57,657 --> 00:10:59,489","We've got to get away!"
D - Happy,0.1065,"00:10:57,657 --> 00:10:59,489","We've got to get away!"
E - Very Happy,0.0458,"00:10:57,657 --> 00:10:59,489","We've got to get away!"
A - Very Sad,0.1171,"00:10:59,742 --> 00:11:01,824","We've got to run away!"
B - Sad,0.4228,"00:10:59,742 --> 00:11:01,824","We've got to run away!"
C - Neutral,0.1835,"00:10:59,742 --> 00:11:01,824","We've got to run away!"
D - Happy,0.1998,"00:10:59,742 --> 00:11:01,824","We've got to run away!"
E - Very Happy,0.0768,"00:10:59,742 --> 00:11:01,824","We've got to run away!"
A - Very Sad,0.0595,"00:11:23,641 --> 00:11:26,633","[PROFESSOR SINGING INDISTINCTLY]"
B - Sad,0.3469,"00:11:23,641 --> 00:11:26,633","[PROFESSOR SINGING INDISTINCTLY]"
C - Neutral,0.3936,"00:11:23,641 --> 00:11:26,633","[PROFESSOR SINGING INDISTINCTLY]"
D - Happy,0.1629,"00:11:23,641 --> 00:11:26,633","[PROFESSOR SINGING INDISTINCTLY]"
E - Very Happy,0.0371,"00:11:23,641 --> 00:11:26,633","[PROFESSOR SINGING INDISTINCTLY]"
A - Very Sad,0.0117,"00:11:36,654 --> 00:11:39,021","PROFESSOR: Well, well, well!"
B - Sad,0.0162,"00:11:36,654 --> 00:11:39,021","PROFESSOR: Well, well, well!"
C - Neutral,0.0797,"00:11:36,654 --> 00:11:39,021","PROFESSOR: Well, well, well!"
D - Happy,0.5162,"00:11:36,654 --> 00:11:39,021","PROFESSOR: Well, well, well!"
E - Very Happy,0.3761,"00:11:36,654 --> 00:11:39,021","PROFESSOR: Well, well, well!"
A - Very Sad,0.0930,"00:11:36,654 --> 00:11:39,021","Houseguests, eh?"
B - Sad,0.5654,"00:11:36,654 --> 00:11:39,021","Houseguests, eh?"
C - Neutral,0.2586,"00:11:36,654 --> 00:11:39,021","Houseguests, eh?"
D - Happy,0.0629,"00:11:36,654 --> 00:11:39,021","Houseguests, eh?"
E - Very Happy,0.0201,"00:11:36,654 --> 00:11:39,021","Houseguests, eh?"
A - Very Sad,0.0609,"00:11:39,282 --> 00:11:40,443","[PROFESSOR CHUCKLES]"
B - Sad,0.3667,"00:11:39,282 --> 00:11:40,443","[PROFESSOR CHUCKLES]"
C - Neutral,0.3759,"00:11:39,282 --> 00:11:40,443","[PROFESSOR CHUCKLES]"
D - Happy,0.1604,"00:11:39,282 --> 00:11:40,443","[PROFESSOR CHUCKLES]"
E - Very Happy,0.0361,"00:11:39,282 --> 00:11:40,443","[PROFESSOR CHUCKLES]"
A - Very Sad,0.0052,"00:11:40,700 --> 00:11:41,986","And who might you be?"
B - Sad,0.0760,"00:11:40,700 --> 00:11:41,986","And who might you be?"
C - Neutral,0.8185,"00:11:40,700 --> 00:11:41,986","And who might you be?"
D - Happy,0.0969,"00:11:40,700 --> 00:11:41,986","And who might you be?"
E - Very Happy,0.0033,"00:11:40,700 --> 00:11:41,986","And who might you be?"
A - Very Sad,0.1300,"00:11:42,243 --> 00:11:43,904","No, no."
B - Sad,0.5877,"00:11:42,243 --> 00:11:43,904","No, no."
C - Neutral,0.2439,"00:11:42,243 --> 00:11:43,904","No, no."
D - Happy,0.0282,"00:11:42,243 --> 00:11:43,904","No, no."
E - Very Happy,0.0102,"00:11:42,243 --> 00:11:43,904","No, no."
A - Very Sad,0.0462,"00:11:42,243 --> 00:11:43,904","Now, don't tell me."
B - Sad,0.4226,"00:11:42,243 --> 00:11:43,904","Now, don't tell me."
C - Neutral,0.4644,"00:11:42,243 --> 00:11:43,904","Now, don't tell me."
D - Happy,0.0562,"00:11:42,243 --> 00:11:43,904","Now, don't tell me."
E - Very Happy,0.0106,"00:11:42,243 --> 00:11:43,904","Now, don't tell me."
A - Very Sad,0.0121,"00:11:44,954 --> 00:11:46,865","Let's see."
B - Sad,0.0667,"00:11:44,954 --> 00:11:46,865","Let's see."
C - Neutral,0.5102,"00:11:44,954 --> 00:11:46,865","Let's see."
D - Happy,0.3828,"00:11:44,954 --> 00:11:46,865","Let's see."
E - Very Happy,0.0282,"00:11:44,954 --> 00:11:46,865","Let's see."
A - Very Sad,0.0109,"00:11:44,954 --> 00:11:46,865","You're, uh..."
B - Sad,0.1160,"00:11:44,954 --> 00:11:46,865","You're, uh..."
C - Neutral,0.7955,"00:11:44,954 --> 00:11:46,865","You're, uh..."
D - Happy,0.0721,"00:11:44,954 --> 00:11:46,865","You're, uh..."
E - Very Happy,0.0055,"00:11:44,954 --> 00:11:46,865","You're, uh..."
A - Very Sad,0.0497,"00:11:47,123 --> 00:11:48,659","You're traveling in disguise."
B - Sad,0.3729,"00:11:47,123 --> 00:11:48,659","You're traveling in disguise."
C - Neutral,0.4611,"00:11:47,123 --> 00:11:48,659","You're traveling in disguise."
D - Happy,0.1014,"00:11:47,123 --> 00:11:48,659","You're traveling in disguise."
E - Very Happy,0.0147,"00:11:47,123 --> 00:11:48,659","You're traveling in disguise."
A - Very Sad,0.0799,"00:11:48,917 --> 00:11:51,534","No, that's not right."
B - Sad,0.3481,"00:11:48,917 --> 00:11:51,534","No, that's not right."
C - Neutral,0.5490,"00:11:48,917 --> 00:11:51,534","No, that's not right."
D - Happy,0.0144,"00:11:48,917 --> 00:11:51,534","No, that's not right."
E - Very Happy,0.0086,"00:11:48,917 --> 00:11:51,534","No, that's not right."
A - Very Sad,0.0055,"00:11:48,917 --> 00:11:51,534","You're..."
B - Sad,0.0485,"00:11:48,917 --> 00:11:51,534","You're..."
C - Neutral,0.8043,"00:11:48,917 --> 00:11:51,534","You're..."
D - Happy,0.1350,"00:11:48,917 --> 00:11:51,534","You're..."
E - Very Happy,0.0067,"00:11:48,917 --> 00:11:51,534","You're..."
A - Very Sad,0.0350,"00:11:51,794 --> 00:11:53,250","You're going on a visit."
B - Sad,0.2518,"00:11:51,794 --> 00:11:53,250","You're going on a visit."
C - Neutral,0.5352,"00:11:51,794 --> 00:11:53,250","You're going on a visit."
D - Happy,0.1590,"00:11:51,794 --> 00:11:53,250","You're going on a visit."
E - Very Happy,0.0189,"00:11:51,794 --> 00:11:53,250","You're going on a visit."
A - Very Sad,0.1714,"00:11:53,504 --> 00:11:55,495","No, I'm wrong."
B - Sad,0.3323,"00:11:53,504 --> 00:11:55,495","No, I'm wrong."
C - Neutral,0.4698,"00:11:53,504 --> 00:11:55,495","No, I'm wrong."
D - Happy,0.0143,"00:11:53,504 --> 00:11:55,495","No, I'm wrong."
E - Very Happy,0.0122,"00:11:53,504 --> 00:11:55,495","No, I'm wrong."
A - Very Sad,0.0109,"00:11:53,504 --> 00:11:55,495","Let's see what we..."
B - Sad,0.0762,"00:11:53,504 --> 00:11:55,495","Let's see what we..."
C - Neutral,0.5148,"00:11:53,504 --> 00:11:55,495","Let's see what we..."
D - Happy,0.3716,"00:11:53,504 --> 00:11:55,495","Let's see what we..."
E - Very Happy,0.0265,"00:11:53,504 --> 00:11:55,495","Let's see what we..."
A - Very Sad,0.1039,"00:11:55,757 --> 00:11:58,169","You're... You're running away."
B - Sad,0.5489,"00:11:55,757 --> 00:11:58,169","You're... You're running away."
